experiment_id,episode_id,recorded_at,seed,agent_name,model_identifier,block,injected_fault_type,fault_intensity,fault_trigger,fault_duration,fault_occurred,success,crashed,timed_out,failure_reason,post_fault_completion_time_sim_steps,post_fault_completion_time_wall_seconds,total_sim_steps,total_wall_seconds,llm_total_tokens,llm_prompt_tokens,llm_completion_tokens,replan_count,agent_diagnosed_fault,fault_classification_correct,safety_violation_count,violent_collision_count,out_of_workspace_count,degradation_curve_json
phase_a_pilot,planner_output_corruption_medium_004,2026-08-14T18:01:38.713026+00:00,1605,openai,gpt-4o,red,planner_output_corruption,0.66,immediate,,False,False,True,False,exception:RuntimeError,,,0,7.3e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 7.3e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,planner_output_corruption_high_000,2026-08-14T18:01:38.732403+00:00,8517,openai,gpt-4o,red,planner_output_corruption,1.0,immediate,,False,False,True,False,exception:RuntimeError,,,0,7.9e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 1.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 7.9e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,planner_output_corruption_high_001,2026-08-14T18:01:38.748949+00:00,6868,openai,gpt-4o,red,planner_output_corruption,1.0,immediate,,False,False,True,False,exception:RuntimeError,,,0,8.6e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 1.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 8.6e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,planner_output_corruption_high_002,2026-08-14T18:01:38.768266+00:00,830,openai,gpt-4o,red,planner_output_corruption,1.0,immediate,,False,False,True,False,exception:RuntimeError,,,0,8.2e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 1.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 8.2e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,planner_output_corruption_high_003,2026-08-14T18:01:38.784155+00:00,186,openai,gpt-4o,red,planner_output_corruption,1.0,immediate,,False,False,True,False,exception:RuntimeError,,,0,7.6e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 1.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 7.6e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,planner_output_corruption_high_004,2026-08-14T18:01:38.800691+00:00,8525,openai,gpt-4o,red,planner_output_corruption,1.0,immediate,,False,False,True,False,exception:RuntimeError,,,0,7.5e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 1.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 7.5e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,concurrent_000,2026-08-14T18:01:38.817391+00:00,542,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,exception:RuntimeError,,,0,8.1e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 8.1e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,concurrent_001,2026-08-14T18:01:38.834041+00:00,2682,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,exception:RuntimeError,,,0,8.3e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 8.3e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,concurrent_002,2026-08-14T18:01:38.854273+00:00,8506,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,exception:RuntimeError,,,0,7.7e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 7.7e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,concurrent_003,2026-08-14T18:01:38.872534+00:00,4001,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,exception:RuntimeError,,,0,7.2e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 7.2e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,concurrent_004,2026-08-14T18:01:38.891140+00:00,9282,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,exception:RuntimeError,,,0,8.3e-05,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 8.3e-05, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_000,2026-08-14T20:10:07.263876+00:00,8851,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,178.868142,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 178.868142, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_001,2026-08-14T20:10:15.266088+00:00,7359,openai,gpt-4o,red,none,0.0,none,,False,False,False,False,,,,0,7.943506,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 7.943506, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_000,2026-08-15T10:56:56.637234+00:00,1035,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,180.883437,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 180.883437, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_001,2026-08-15T10:59:52.872648+00:00,973,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,176.181354,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 176.181354, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_002,2026-08-15T11:02:51.717227+00:00,2607,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,178.766856,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 178.766856, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_003,2026-08-15T11:05:47.904225+00:00,8571,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,176.114458,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 176.114458, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_004,2026-08-15T11:08:44.549224+00:00,9272,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,176.575617,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 176.575617, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_000,2026-08-15T11:11:32.893378+00:00,3764,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,168.243674,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 168.243674, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_001,2026-08-15T11:14:23.904580+00:00,9046,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,170.936754,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 170.936754, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_002,2026-08-15T11:17:17.115533+00:00,500,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,173.131446,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 173.131446, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_003,2026-08-15T11:20:14.542924+00:00,8030,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,177.372237,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 177.372237, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_004,2026-08-15T11:23:01.591963+00:00,4040,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,166.988457,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 166.988457, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_medium_000,2026-08-15T11:25:58.129999+00:00,8109,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,176.464828,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 176.464828, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_medium_001,2026-08-15T11:28:54.187770+00:00,7599,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,175.988721,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 175.988721, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_medium_002,2026-08-15T11:31:50.489981+00:00,7535,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,176.246165,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 176.246165, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_medium_003,2026-08-15T12:48:15.023045+00:00,8603,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,False,False,,,,0,591.213641,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 591.213641, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_000,2026-08-15T12:51:25.842568+00:00,433,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,173.921978,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 173.921978, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_001,2026-08-15T12:54:23.596440+00:00,5723,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,177.666075,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 177.666075, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_002,2026-08-15T12:57:19.096414+00:00,1368,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,175.426271,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 175.426271, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_003,2026-08-15T13:00:10.212434+00:00,8327,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,171.055479,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 171.055479, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_004,2026-08-15T13:03:11.466491+00:00,4648,openai,gpt-4o,red,none,0.0,none,,False,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,181.183616,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 0, ""total_wall_seconds"": 181.183616, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_000,2026-08-15T13:06:06.551287+00:00,8709,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,175.015739,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 175.015739, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_001,2026-08-15T13:09:06.190009+00:00,722,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,179.570634,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 179.570634, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_002,2026-08-15T13:12:01.292148+00:00,9373,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,175.037984,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 175.037984, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_003,2026-08-15T13:14:56.341730+00:00,6326,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,174.978733,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 174.978733, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_low_004,2026-08-15T13:17:51.516801+00:00,9654,openai,gpt-4o,red,sensor_lag,0.33,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,175.109596,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.33, ""total_sim_steps"": 0, ""total_wall_seconds"": 175.109596, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_medium_000,2026-08-15T13:20:48.803133+00:00,7025,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,177.229587,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 177.229587, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_medium_001,2026-08-15T13:23:43.471513+00:00,8360,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,True,False,"exception:RateLimitError: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}} @ /Users/jonajoy/.pyenv/versions/3.11.9/lib/python3.11/site-packages/openai/_base_client.py:1155",,,0,174.614821,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 174.614821, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,sensor_lag_medium_002,2026-08-15T13:24:05.064509+00:00,8487,openai,gpt-4o,red,sensor_lag,0.66,immediate,,True,False,False,False,,,,0,21.532552,0,0,0,0,,,0,0,0,"{""fault_intensity"": 0.66, ""total_sim_steps"": 0, ""total_wall_seconds"": 21.532552, ""llm_total_tokens"": 0, ""llm_prompt_tokens"": 0, ""llm_completion_tokens"": 0, ""replan_count"": 0}"
phase_a_pilot,control_000,2026-08-15T13:52:45.642946+00:00,7456,ollama,llama3,red,none,0.0,none,,False,True,False,False,,,,60,12.024566,1019,770,249,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 60, ""total_wall_seconds"": 12.024566, ""llm_total_tokens"": 1019, ""llm_prompt_tokens"": 770, ""llm_completion_tokens"": 249, ""replan_count"": 0}"
phase_a_pilot,control_001,2026-08-15T13:52:57.849398+00:00,9190,ollama,llama3,red,none,0.0,none,,False,True,False,False,,,,60,12.134718,1019,770,249,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 60, ""total_wall_seconds"": 12.134718, ""llm_total_tokens"": 1019, ""llm_prompt_tokens"": 770, ""llm_completion_tokens"": 249, ""replan_count"": 0}"
phase_a_pilot,control_002,2026-08-15T13:53:10.360638+00:00,8943,ollama,llama3,red,none,0.0,none,,False,True,False,False,,,,60,12.436093,1019,770,249,0,,,0,0,0,"{""fault_intensity"": 0.0, ""total_sim_steps"": 60, ""total_wall_seconds"": 12.436093, ""llm_total_tokens"": 1019, ""llm_prompt_tokens"": 770, ""llm_completion_tokens"": 249, ""replan_count"": 0}"
